config,val_loss,val_acc,train_loss,train_acc,optimizer,scheduler
config25_epochs50_lr0.0001_optSGD_schedStepLR_step20_gamma0.5,0.9565366446369826,54.54545454545455,0.1089661775981609,97.76119402985074,SGD,StepLR
config26_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.1,0.974937024742666,49.494949494949495,0.11243636379787578,98.2587064676617,SGD,StepLR
config27_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.5,0.942838789236666,51.515151515151516,0.095720652768861,97.76119402985074,SGD,StepLR
config28_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,1.006279757528594,48.484848484848484,0.0970400008025454,98.50746268656717,SGD,ReduceLROnPlateau
config29_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,0.9485514669707327,54.54545454545455,0.09001803920784993,98.00995024875621,SGD,ReduceLROnPlateau
config30_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,0.9108587349906112,60.60606060606061,0.06170198323195847,98.75621890547264,SGD,ReduceLROnPlateau
config31_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,1.0261639194055037,44.44444444444444,0.1508461867102343,98.2587064676617,SGD,ReduceLROnPlateau
config32_epochs100_lr0.001_optAdam_schedStepLR_step20_gamma0.1,2.1644499819688123,46.464646464646464,0.03422124707024193,98.00995024875621,Adam,StepLR
config33_epochs100_lr0.001_optAdam_schedStepLR_step20_gamma0.5,2.3419637439226864,52.525252525252526,0.02550114131240413,98.2587064676617,Adam,StepLR
config34_epochs100_lr0.001_optAdam_schedStepLR_step30_gamma0.1,2.3386901236995303,54.54545454545455,0.024910885268713427,98.50746268656717,Adam,StepLR
config35_epochs100_lr0.001_optAdam_schedStepLR_step30_gamma0.5,2.4565264540489276,52.525252525252526,0.025031921991688057,98.2587064676617,Adam,StepLR
config36_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,1.9201634773100265,47.474747474747474,0.02337847822415295,98.2587064676617,Adam,ReduceLROnPlateau
config37_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,2.326137484926166,48.484848484848484,0.028934457283745062,98.00995024875621,Adam,ReduceLROnPlateau
config38_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,2.3042667658642086,50.505050505050505,0.03212789801964119,97.76119402985074,Adam,ReduceLROnPlateau
config39_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,2.551489264073998,45.45454545454545,0.02996997362632879,97.76119402985074,Adam,ReduceLROnPlateau
config40_epochs100_lr0.001_optSGD_schedStepLR_step20_gamma0.1,1.3293555529430658,46.464646464646464,0.026056811908510193,98.50746268656717,SGD,StepLR
config41_epochs100_lr0.001_optSGD_schedStepLR_step20_gamma0.5,1.2143791215588349,52.525252525252526,0.02420462644774819,98.50746268656717,SGD,StepLR
config42_epochs100_lr0.001_optSGD_schedStepLR_step30_gamma0.1,1.385042130947113,48.484848484848484,0.02500773682745535,98.50746268656717,SGD,StepLR
