config,val_loss,val_acc,train_loss,train_acc,optimizer,scheduler,accuracy,precision,recall,f1_macro,f1_Health,f1_Rust,f1_Other
config26_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.1,0.8386284137012983,59.5959595959596,0.6470412291697601,71.8905472636816,SGD,StepLR,0.6464646464646465,0.6462975341651812,0.6464646464646465,0.6462698164190702,0.48484848484848486,0.746268656716418,0.7076923076923077
config27_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.5,0.8579462188662905,59.5959595959596,0.6332572164820202,71.64179104477611,SGD,StepLR,0.6464646464646465,0.6440879382055853,0.6464646464646465,0.6451820153312691,0.49230769230769234,0.746268656716418,0.696969696969697
config28_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,0.8653210612258526,55.55555555555556,0.674625012412,67.41293532338308,SGD,ReduceLROnPlateau,0.6767676767676768,0.6579765263975791,0.6767676767676768,0.6582349314743681,0.43636363636363634,0.7777777777777778,0.7605633802816901
config29_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,0.8452058464589746,57.57575757575758,0.6773450943961072,70.39800995024876,SGD,ReduceLROnPlateau,0.6565656565656566,0.6451689785023119,0.6565656565656566,0.6482726423902895,0.4666666666666667,0.7352941176470589,0.7428571428571429
config30_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,0.8394907724977744,57.57575757575758,0.6615171637108077,70.14925373134328,SGD,ReduceLROnPlateau,0.6868686868686869,0.6813131313131313,0.6868686868686869,0.6831879875358137,0.5396825396825397,0.782608695652174,0.7272727272727273
config31_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,0.8311039895722361,63.63636363636363,0.6911887831948883,67.16417910447761,SGD,ReduceLROnPlateau,0.6161616161616161,0.6033764857294269,0.6161616161616161,0.6080487492280984,0.39344262295081966,0.7142857142857143,0.7164179104477612
config32_epochs100_lr0.001_optAdam_schedStepLR_step20_gamma0.1,0.8407405374026058,58.58585858585859,0.635402067680264,71.64179104477611,Adam,StepLR,0.6565656565656566,0.6484486514912479,0.6565656565656566,0.6513040221984979,0.4838709677419355,0.7164179104477612,0.7536231884057971
config33_epochs100_lr0.001_optAdam_schedStepLR_step20_gamma0.5,0.9151037136713663,56.56565656565657,0.5434821141299917,77.363184079602,Adam,StepLR,0.5555555555555556,0.5592505941770648,0.5555555555555556,0.5573206229922648,0.3582089552238806,0.6060606060606061,0.7076923076923077
config34_epochs100_lr0.001_optAdam_schedStepLR_step30_gamma0.1,0.8278957039418847,59.5959595959596,0.617148563043395,71.39303482587064,Adam,StepLR,0.6262626262626263,0.6151553125237336,0.6262626262626262,0.6185311904545338,0.4262295081967213,0.7323943661971831,0.696969696969697
config35_epochs100_lr0.001_optAdam_schedStepLR_step30_gamma0.5,0.8958896097510752,62.62626262626262,0.5899179551138807,72.636815920398,Adam,StepLR,0.5757575757575758,0.5761660724896019,0.5757575757575757,0.5758596295909729,0.3939393939393939,0.6567164179104478,0.676923076923077
config36_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,0.8697359694374932,58.58585858585859,0.6402510342313282,72.13930348258707,Adam,ReduceLROnPlateau,0.6363636363636364,0.6320836965998257,0.6363636363636364,0.6330357142857143,0.46875,0.7428571428571429,0.6875
config37_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,0.8667786277905859,57.57575757575758,0.6277916274260525,72.88557213930348,Adam,ReduceLROnPlateau,0.6262626262626263,0.6189564564564565,0.6262626262626263,0.6214082214082214,0.4444444444444444,0.7428571428571429,0.676923076923077
config38_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,0.8489319098116171,58.58585858585859,0.6389394037759126,72.13930348258707,Adam,ReduceLROnPlateau,0.6464646464646465,0.6437908496732025,0.6464646464646465,0.6450312539864779,0.49230769230769234,0.7761194029850746,0.6666666666666666
config39_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,0.8497509270003347,59.5959595959596,0.6372114004780404,71.39303482587064,Adam,ReduceLROnPlateau,0.6161616161616161,0.6108550947260625,0.6161616161616162,0.6131535947712418,0.4375,0.7352941176470589,0.6666666666666666
config40_epochs100_lr0.001_optSGD_schedStepLR_step20_gamma0.1,0.9297063609566352,61.61616161616162,0.4901855500479836,79.1044776119403,SGD,StepLR,0.6464646464646465,0.6416824794433903,0.6464646464646465,0.6438121890547263,0.46875,0.7164179104477612,0.746268656716418
config41_epochs100_lr0.001_optSGD_schedStepLR_step20_gamma0.5,1.3531620370017157,59.5959595959596,0.1508480282268714,94.77611940298507,SGD,StepLR,0.6262626262626263,0.6217717717717718,0.6262626262626263,0.6228734228734228,0.4444444444444444,0.6857142857142857,0.7384615384615385
config42_epochs100_lr0.001_optSGD_schedStepLR_step30_gamma0.1,1.06200189903529,57.57575757575758,0.3057897073119434,91.29353233830845,SGD,StepLR,0.6363636363636364,0.6304713804713805,0.6363636363636364,0.6325992847731978,0.47619047619047616,0.7246376811594203,0.696969696969697
config43_epochs100_lr0.001_optSGD_schedStepLR_step30_gamma0.5,1.483752444536999,52.525252525252526,0.12098348659662465,95.27363184079601,SGD,StepLR,0.6363636363636364,0.630532212885154,0.6363636363636364,0.6328302465264714,0.47619047619047616,0.7058823529411765,0.7164179104477612
config44_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,0.8948601929828374,59.5959595959596,0.481449892568351,78.85572139303483,SGD,ReduceLROnPlateau,0.6161616161616161,0.606568144499179,0.6161616161616161,0.6103731815306768,0.41935483870967744,0.7058823529411765,0.7058823529411765
config45_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,0.9493404452246849,55.55555555555556,0.45456232834811233,80.34825870646766,SGD,ReduceLROnPlateau,0.6262626262626263,0.6286272866918028,0.6262626262626263,0.627005347593583,0.45454545454545453,0.6764705882352942,0.75
config46_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,0.986030233026755,53.535353535353536,0.5092371287037484,78.35820895522389,SGD,ReduceLROnPlateau,0.6262626262626263,0.633549880525687,0.6262626262626262,0.6293153102935712,0.4927536231884058,0.6875,0.7076923076923077
config47_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,0.908857646012547,57.57575757575758,0.4482404748302194,82.83582089552239,SGD,ReduceLROnPlateau,0.6262626262626263,0.6204481792717087,0.6262626262626262,0.6227336705826609,0.47619047619047616,0.6567164179104478,0.7352941176470589
config48_epochs100_lr0.0001_optAdam_schedStepLR_step20_gamma0.1,1.4079334759953046,50.505050505050505,0.2418608275515523,91.29353233830845,Adam,StepLR,0.6565656565656566,0.6703839974140308,0.6565656565656566,0.6609916367980885,0.5555555555555556,0.75,0.6774193548387096
config49_epochs100_lr0.0001_optAdam_schedStepLR_step20_gamma0.5,1.9631163074512674,56.56565656565657,0.06885233269402044,98.00995024875621,Adam,StepLR,0.5757575757575758,0.5715309779825909,0.5757575757575757,0.5733251633986928,0.40625,0.6470588235294118,0.6666666666666666
config50_epochs100_lr0.0001_optAdam_schedStepLR_step30_gamma0.1,1.4602355800493798,56.56565656565657,0.1094079314550357,96.76616915422886,Adam,StepLR,0.6262626262626263,0.6323924731182796,0.6262626262626262,0.6287207357859531,0.5217391304347826,0.676923076923077,0.6875
config51_epochs100_lr0.0001_optAdam_schedStepLR_step30_gamma0.5,1.6248272543001656,57.57575757575758,0.05130866019805865,98.2587064676617,Adam,StepLR,0.6464646464646465,0.6505952380952381,0.6464646464646465,0.6482654600301659,0.5294117647058824,0.7384615384615385,0.676923076923077
config52_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,1.7065034273898962,52.525252525252526,0.16100118735536414,93.78109452736318,Adam,ReduceLROnPlateau,0.6060606060606061,0.6105106363170879,0.6060606060606061,0.6079359774212716,0.47058823529411764,0.65625,0.696969696969697
config53_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,1.2905314474394827,59.5959595959596,0.19306795603007226,93.28358208955224,Adam,ReduceLROnPlateau,0.6565656565656566,0.6511671335200747,0.6565656565656566,0.6532161786771092,0.5079365079365079,0.7352941176470589,0.7164179104477612
config54_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,1.4678858476455765,56.56565656565657,0.1930393075839204,91.54228855721394,Adam,ReduceLROnPlateau,0.6565656565656566,0.6558922558922559,0.6565656565656565,0.655248133509003,0.5454545454545454,0.6666666666666666,0.7536231884057971
config55_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,1.1519624027940962,56.56565656565657,0.1881307018781776,93.03482587064677,Adam,ReduceLROnPlateau,0.6060606060606061,0.6107142857142857,0.6060606060606061,0.6081447963800906,0.47058823529411764,0.6461538461538462,0.7076923076923077
config56_epochs100_lr0.0001_optSGD_schedStepLR_step20_gamma0.1,0.8234504461288452,61.61616161616162,0.6988183298514257,70.14925373134328,SGD,StepLR,0.6666666666666666,0.6544621544621544,0.6666666666666666,0.6570188674831269,0.4745762711864407,0.7536231884057971,0.7428571428571429
config57_epochs100_lr0.0001_optSGD_schedStepLR_step20_gamma0.5,0.8332760261766838,61.61616161616162,0.656019633089132,72.38805970149254,SGD,StepLR,0.6363636363636364,0.636270539496346,0.6363636363636364,0.6358808674985146,0.48484848484848486,0.7352941176470589,0.6875
config58_epochs100_lr0.0001_optSGD_schedStepLR_step30_gamma0.1,0.8298015726937188,60.60606060606061,0.6358664738598154,71.14427860696517,SGD,StepLR,0.6565656565656566,0.6446541779875113,0.6565656565656566,0.6479925303454716,0.4666666666666667,0.7714285714285715,0.7058823529411765
config59_epochs100_lr0.0001_optSGD_schedStepLR_step30_gamma0.5,0.8681363373091726,59.5959595959596,0.5923930473292052,73.88059701492537,SGD,StepLR,0.6161616161616161,0.6211309523809524,0.6161616161616161,0.6184012066365008,0.47058823529411764,0.676923076923077,0.7076923076923077
config60_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,0.8316103328358043,60.60606060606061,0.6874654017277618,69.40298507462687,SGD,ReduceLROnPlateau,0.6464646464646465,0.633687300353967,0.6464646464646465,0.6368686868686869,0.43333333333333335,0.75,0.7272727272727273
config61_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,0.8579156121822319,56.56565656565657,0.6828085542911321,69.65174129353234,SGD,ReduceLROnPlateau,0.6666666666666666,0.6576719576719576,0.6666666666666666,0.6603822807336287,0.4918032786885246,0.7647058823529411,0.7246376811594203
config62_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,0.8495944762470746,57.57575757575758,0.6811162998427206,68.90547263681592,SGD,ReduceLROnPlateau,0.6868686868686869,0.6752136752136751,0.6868686868686869,0.6746122552758709,0.49122807017543857,0.75,0.782608695652174
config63_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,0.8413960674796441,56.56565656565657,0.7207058285599324,68.40796019900498,SGD,ReduceLROnPlateau,0.6262626262626263,0.6206830206830207,0.6262626262626263,0.569115524997878,0.23809523809523808,0.7045454545454546,0.7647058823529411
