config,val_loss,val_acc,train_loss,train_acc,optimizer,scheduler,accuracy,precision,recall,f1_macro,f1_Health,f1_Rust,f1_Other
config25_epochs50_lr0.0001_optSGD_schedStepLR_step20_gamma0.5,0.9434259187693548,51.515151515151516,0.7952249767768442,63.930348258706466,SGD,StepLR,0.5656565656565656,0.5320299022426682,0.5656565656565656,0.5273809523809524,0.25,0.675,0.6571428571428571
config26_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.1,0.8421471529837811,58.58585858585859,0.8588015149481854,59.701492537313435,SGD,StepLR,0.5353535353535354,0.47744870305845916,0.5353535353535354,0.4932205675062818,0.16326530612244897,0.5866666666666667,0.7297297297297297
config27_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.5,0.955119970470968,58.58585858585859,0.8069654252398667,58.95522388059702,SGD,StepLR,0.5757575757575758,0.5772435897435898,0.5757575757575758,0.5631534515228261,0.3448275862068966,0.6666666666666666,0.6779661016949152
config28_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,0.908630515890892,51.515151515151516,0.7854681679265416,60.9452736318408,SGD,ReduceLROnPlateau,0.5555555555555556,0.521497447532615,0.5555555555555555,0.5183736367946894,0.25,0.5945945945945946,0.7105263157894737
config29_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,0.9354076000175091,51.515151515151516,0.8355617914626847,61.691542288557216,SGD,ReduceLROnPlateau,0.5959595959595959,0.5977867145831551,0.5959595959595959,0.5941980286738351,0.40625,0.6666666666666666,0.7096774193548387
config30_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,0.9294272850860249,49.494949494949495,0.8855169738703106,55.97014925373134,SGD,ReduceLROnPlateau,0.5656565656565656,0.5556923918992884,0.5656565656565656,0.555630765614901,0.36065573770491804,0.6129032258064516,0.6933333333333334
config31_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,0.96597682075067,49.494949494949495,0.8556849292261683,57.46268656716418,SGD,ReduceLROnPlateau,0.5858585858585859,0.5624839124839126,0.5858585858585859,0.5627313566936208,0.33962264150943394,0.6285714285714286,0.72
config32_epochs100_lr0.001_optAdam_schedStepLR_step20_gamma0.1,0.9103495039121069,62.62626262626262,0.6050229078501611,72.13930348258707,Adam,StepLR,0.5959595959595959,0.5784313725490197,0.5959595959595959,0.5839727914101807,0.3389830508474576,0.6666666666666666,0.746268656716418
config33_epochs100_lr0.001_optAdam_schedStepLR_step20_gamma0.5,1.034314815895726,66.66666666666667,0.3099492739385633,86.31840796019901,Adam,StepLR,0.6565656565656566,0.6697530864197532,0.6565656565656565,0.659903381642512,0.5217391304347826,0.7333333333333333,0.7246376811594203
config34_epochs100_lr0.001_optAdam_schedStepLR_step30_gamma0.1,0.8669814268747965,57.57575757575758,0.5925727505885546,73.6318407960199,Adam,StepLR,0.6363636363636364,0.6247222222222222,0.6363636363636364,0.6239552018862363,0.4482758620689655,0.676923076923077,0.7466666666666667
config35_epochs100_lr0.001_optAdam_schedStepLR_step30_gamma0.5,0.9901925539127504,62.62626262626262,0.5588635548726836,73.13432835820896,Adam,StepLR,0.5858585858585859,0.6084298584298584,0.585858585858586,0.5810601976639712,0.45714285714285713,0.5660377358490566,0.72
config36_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,1.0565670275627965,61.61616161616162,0.42826440070399,81.34328358208955,Adam,ReduceLROnPlateau,0.6262626262626263,0.6266896910279264,0.6262626262626263,0.6263693189066324,0.48484848484848486,0.7076923076923077,0.6865671641791045
config37_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,1.013468675691672,63.63636363636363,0.47872018132043714,78.60696517412936,Adam,ReduceLROnPlateau,0.6060606060606061,0.6025641025641025,0.6060606060606061,0.6018518518518519,0.4126984126984127,0.6984126984126984,0.6944444444444444
config38_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,1.0522652333131943,61.61616161616162,0.45926079079879456,81.8407960199005,Adam,ReduceLROnPlateau,0.5656565656565656,0.5734126984126984,0.5656565656565656,0.5625038287364933,0.4411764705882353,0.5614035087719298,0.684931506849315
config39_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,0.8620823197292559,67.67676767676768,0.5160381865145555,75.3731343283582,Adam,ReduceLROnPlateau,0.6161616161616161,0.5993738322476393,0.6161616161616161,0.600480732833674,0.39285714285714285,0.7058823529411765,0.7027027027027027
config40_epochs100_lr0.001_optSGD_schedStepLR_step20_gamma0.1,0.846908537576897,62.62626262626262,0.8126752527792063,61.19402985074627,SGD,StepLR,0.5757575757575758,0.5556722689075629,0.5757575757575758,0.5483105022831051,0.32,0.64,0.684931506849315
config41_epochs100_lr0.001_optSGD_schedStepLR_step20_gamma0.5,0.8907826435987396,63.63636363636363,0.6091048954731196,72.13930348258707,SGD,StepLR,0.5757575757575758,0.5456349206349206,0.5757575757575758,0.5558288684375456,0.2807017543859649,0.6470588235294118,0.7397260273972602
config42_epochs100_lr0.001_optSGD_schedStepLR_step30_gamma0.1,0.8210346512120179,63.63636363636363,0.662760113602254,69.65174129353234,SGD,StepLR,0.6666666666666666,0.6493857493857493,0.6666666666666666,0.6487813556306706,0.43636363636363634,0.7428571428571429,0.7671232876712328
config43_epochs100_lr0.001_optSGD_schedStepLR_step30_gamma0.5,0.9501619942561544,60.60606060606061,0.5049818552548613,78.60696517412936,SGD,StepLR,0.5757575757575758,0.5652447910512426,0.5757575757575758,0.5652660075329566,0.3728813559322034,0.65625,0.6666666666666666
