config,val_loss,val_acc,train_loss,train_acc,optimizer,scheduler,accuracy,precision,recall,f1_macro,f1_Health,f1_Rust,f1_Other
config29_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,1.042996402942773,44.44444444444444,0.08003921195197461,98.50746268656717,SGD,ReduceLROnPlateau,0.494949494949495,0.4988064988064988,0.494949494949495,0.4937338433285375,0.4745762711864407,0.463768115942029,0.5428571428571428
config30_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,1.0228616312296703,44.44444444444444,0.1321443060589074,97.76119402985074,SGD,ReduceLROnPlateau,0.494949494949495,0.5007738095238096,0.494949494949495,0.4928028293545535,0.41379310344827586,0.48,0.5846153846153846
config31_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,1.0320302934357615,45.45454545454545,0.14824218388220564,98.50746268656717,SGD,ReduceLROnPlateau,0.5050505050505051,0.4992595124174071,0.5050505050505051,0.5001644242004436,0.4262295081967213,0.45454545454545453,0.6197183098591549
config32_epochs100_lr0.001_optAdam_schedStepLR_step20_gamma0.1,2.642721520529853,44.44444444444444,0.030898909422740414,98.50746268656717,Adam,StepLR,0.494949494949495,0.5086875329842081,0.494949494949495,0.49369817578772796,0.44776119402985076,0.5,0.5333333333333333
config33_epochs100_lr0.001_optAdam_schedStepLR_step20_gamma0.5,3.4322043910171045,42.42424242424242,0.02758813172634413,98.50746268656717,Adam,StepLR,0.45454545454545453,0.4485568760611205,0.4545454545454546,0.45019422088084066,0.40625,0.38095238095238093,0.5633802816901409
config34_epochs100_lr0.001_optAdam_schedStepLR_step30_gamma0.1,3.1607148671391037,46.464646464646464,0.03434792935699966,98.50746268656717,Adam,StepLR,0.45454545454545453,0.45083545083545085,0.4545454545454546,0.4500356762700168,0.4057971014492754,0.3728813559322034,0.5714285714285714
config35_epochs100_lr0.001_optAdam_schedStepLR_step30_gamma0.5,3.2607336236973,47.474747474747474,0.027975241339705255,98.50746268656717,Adam,StepLR,0.494949494949495,0.4865540963101939,0.494949494949495,0.4865945476114968,0.3728813559322034,0.49230769230769234,0.5945945945945946
config36_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,2.4040536844369136,48.484848484848484,0.029167443026200085,98.50746268656717,Adam,ReduceLROnPlateau,0.5050505050505051,0.49113224722980825,0.5050505050505051,0.4892320892320892,0.3333333333333333,0.4857142857142857,0.6486486486486487
config37_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,2.410638096356633,45.45454545454545,0.03287224815139056,98.50746268656717,Adam,ReduceLROnPlateau,0.5555555555555556,0.5524984187223276,0.5555555555555555,0.5537935323383084,0.4375,0.5970149253731343,0.6268656716417911
config38_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,2.45888597315008,51.515151515151516,0.03895957636373553,98.00995024875621,Adam,ReduceLROnPlateau,0.5757575757575758,0.5724085365853658,0.5757575757575757,0.5694844779590542,0.4406779661016949,0.6216216216216216,0.6461538461538462
config39_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,2.240955054157912,48.484848484848484,0.031748788032810484,98.50746268656717,Adam,ReduceLROnPlateau,0.5252525252525253,0.523088023088023,0.5252525252525252,0.5177246145667198,0.42105263157894735,0.5454545454545454,0.5866666666666667
config40_epochs100_lr0.001_optSGD_schedStepLR_step20_gamma0.1,1.5605442066385289,45.45454545454545,0.029689985591529022,98.50746268656717,SGD,StepLR,0.494949494949495,0.4914529914529915,0.494949494949495,0.4899326343798897,0.4067796610169492,0.5074626865671642,0.5555555555555556
config41_epochs100_lr0.001_optSGD_schedStepLR_step20_gamma0.5,1.4697667540925923,48.484848484848484,0.02873763416092194,98.50746268656717,SGD,StepLR,0.494949494949495,0.4897967529546477,0.494949494949495,0.4851922985725802,0.36363636363636365,0.4722222222222222,0.6197183098591549
config42_epochs100_lr0.001_optSGD_schedStepLR_step30_gamma0.1,1.5754050943586562,44.44444444444444,0.028787848270910594,98.50746268656717,SGD,StepLR,0.48484848484848486,0.48282828282828283,0.48484848484848486,0.48319635276157014,0.4126984126984127,0.5151515151515151,0.5217391304347826
config43_epochs100_lr0.001_optSGD_schedStepLR_step30_gamma0.5,1.5938615678536772,45.45454545454545,0.028027998739899834,98.50746268656717,SGD,StepLR,0.5050505050505051,0.49382074382074387,0.5050505050505051,0.49684528195950445,0.3389830508474576,0.5428571428571428,0.6086956521739131
config44_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,1.3212613939034819,48.484848484848484,0.028629448820850743,98.50746268656717,SGD,ReduceLROnPlateau,0.5151515151515151,0.504147465437788,0.5151515151515151,0.5065756231753874,0.39344262295081966,0.46875,0.6575342465753424
config45_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,1.480308595329824,45.45454545454545,0.03001956666694648,98.50746268656717,SGD,ReduceLROnPlateau,0.47474747474747475,0.46234234234234234,0.47474747474747475,0.4653530377668309,0.3103448275862069,0.5428571428571428,0.5428571428571428
config46_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,1.2930028221823953,46.464646464646464,0.02933523092252105,98.50746268656717,SGD,ReduceLROnPlateau,0.5353535353535354,0.5284552845528455,0.5353535353535354,0.5257213222649201,0.42105263157894735,0.5074626865671642,0.6486486486486487
config47_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,1.2130268354608555,49.494949494949495,0.03346452541389869,98.50746268656717,SGD,ReduceLROnPlateau,0.46464646464646464,0.4490443620878404,0.4646464646464647,0.4518518518518519,0.2857142857142857,0.5142857142857142,0.5555555555555556
config48_epochs100_lr0.0001_optAdam_schedStepLR_step20_gamma0.1,1.5073010536155316,47.474747474747474,0.02822504273589135,98.50746268656717,Adam,StepLR,0.46464646464646464,0.4610588410991637,0.4646464646464647,0.46230722779635824,0.3384615384615385,0.46875,0.5797101449275363
config49_epochs100_lr0.0001_optAdam_schedStepLR_step20_gamma0.5,1.787168820699056,36.36363636363637,0.028017939925564464,98.50746268656717,Adam,StepLR,0.48484848484848486,0.49297328687572595,0.48484848484848486,0.48570584636158404,0.4594594594594595,0.4262295081967213,0.5714285714285714
config50_epochs100_lr0.0001_optAdam_schedStepLR_step30_gamma0.1,1.9203147117537682,36.36363636363637,0.029058847706116255,98.50746268656717,Adam,StepLR,0.4444444444444444,0.43438697318007663,0.4444444444444445,0.43687384120437595,0.3225806451612903,0.4126984126984127,0.5753424657534246
config51_epochs100_lr0.0001_optAdam_schedStepLR_step30_gamma0.5,1.663174650885842,49.494949494949495,0.028450805949862695,98.50746268656717,Adam,StepLR,0.43434343434343436,0.4256683375104428,0.4343434343434344,0.42251615561796285,0.2962962962962963,0.4507042253521127,0.5205479452054794
config52_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,1.5900536053108447,43.43434343434343,0.02855131630577258,98.50746268656717,Adam,ReduceLROnPlateau,0.45454545454545453,0.44904214559386973,0.4545454545454546,0.4492467974571377,0.4126984126984127,0.3870967741935484,0.547945205479452
config53_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,1.611928322098472,43.43434343434343,0.02843699897859542,98.50746268656717,Adam,ReduceLROnPlateau,0.5454545454545454,0.5551125703564728,0.5454545454545454,0.5457909017231052,0.5084745762711864,0.5135135135135135,0.6153846153846154
config54_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,1.515446217373164,45.45454545454545,0.02987977449981431,98.50746268656717,Adam,ReduceLROnPlateau,0.494949494949495,0.48843640020110607,0.494949494949495,0.4885834481078599,0.3728813559322034,0.5373134328358209,0.5555555555555556
config55_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,1.3841763530114684,49.494949494949495,0.030356370343534805,98.50746268656717,Adam,ReduceLROnPlateau,0.47474747474747475,0.4837218337218337,0.47474747474747475,0.47528922848170585,0.42424242424242425,0.4931506849315068,0.5084745762711864
config56_epochs100_lr0.0001_optSGD_schedStepLR_step20_gamma0.1,1.002197872508656,44.44444444444444,0.2645225786599354,98.50746268656717,SGD,StepLR,0.45454545454545453,0.4544897504456327,0.45454545454545453,0.45445499773857984,0.4,0.417910447761194,0.5454545454545454
config57_epochs100_lr0.0001_optSGD_schedStepLR_step20_gamma0.5,1.0229591829608184,47.474747474747474,0.08464092683436265,98.2587064676617,SGD,StepLR,0.47474747474747475,0.4755747126436782,0.47474747474747475,0.4725431194719749,0.38095238095238093,0.5205479452054794,0.5161290322580645
config58_epochs100_lr0.0001_optSGD_schedStepLR_step30_gamma0.1,1.000528801571239,47.474747474747474,0.12168926274895076,98.50746268656717,SGD,StepLR,0.47474747474747475,0.47217553688141917,0.47474747474747475,0.4729480515257512,0.417910447761194,0.4126984126984127,0.5882352941176471
config59_epochs100_lr0.0001_optSGD_schedStepLR_step30_gamma0.5,1.0729290547997061,50.505050505050505,0.05349241404687587,98.75621890547264,SGD,StepLR,0.48484848484848486,0.4871794871794872,0.48484848484848486,0.4784037558685446,0.4,0.5352112676056338,0.5
config60_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,1.0466845938653657,42.42424242424242,0.17758741300200942,98.2587064676617,SGD,ReduceLROnPlateau,0.47474747474747475,0.48181818181818176,0.47474747474747475,0.47482955864660065,0.4406779661016949,0.4383561643835616,0.5454545454545454
config61_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,1.0755538988595057,41.41414141414141,0.12276766890317053,98.50746268656717,SGD,ReduceLROnPlateau,0.48484848484848486,0.4788332957704154,0.48484848484848486,0.4809589267314666,0.3548387096774194,0.5373134328358209,0.5507246376811594
config62_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,0.9628761850222193,45.45454545454545,0.09349686229851709,98.2587064676617,SGD,ReduceLROnPlateau,0.47474747474747475,0.47576911589008364,0.47474747474747475,0.47478167967298407,0.463768115942029,0.4375,0.5230769230769231
config63_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,1.06661935165675,43.43434343434343,0.08642421966761499,98.75621890547264,SGD,ReduceLROnPlateau,0.5050505050505051,0.5009450830140485,0.5050505050505051,0.49506098894308015,0.3793103448275862,0.5161290322580645,0.5897435897435898
